2017-04-03T02:00:00.0/2017-04-03T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-03T03:00:00.0/2017-04-03T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-03T04:00:00.0/2017-04-03T04:15:00.0;8.2348;2.3759;0.5390;1.8369;14.9854
2017-04-03T05:00:00.0/2017-04-03T05:15:00.0;51.9939;28.4452;18.5959;9.8493;121.5745
2017-04-03T06:00:00.0/2017-04-03T06:15:00.0;94.0991;61.6852;47.3369;14.3483;171.3433
2017-04-03T07:00:00.0/2017-04-03T07:15:00.0;131.6857;93.2852;75.9835;17.3017;196.5886
2017-04-03T08:00:00.0/2017-04-03T08:15:00.0;162.1968;119.6465;100.3634;19.2830;210.8335
2017-04-03T09:00:00.0/2017-04-03T09:15:00.0;183.5584;138.2914;117.7491;20.5423;218.5717
2017-04-03T10:00:00.0/2017-04-03T10:15:00.0;194.3203;147.6315;126.4206;21.2109;221.6689
2017-04-03T11:00:00.0/2017-04-03T11:15:00.0;193.7553;146.9275;125.5962;21.3313;220.8599
2017-04-03T12:00:00.0/2017-04-03T12:15:00.0;181.9087;136.1333;115.1184;21.0149;215.6077
2017-04-03T13:00:00.0/2017-04-03T13:15:00.0;159.5950;115.4988;94.6335;20.8653;202.0067
2017-04-03T14:00:00.0/2017-04-03T14:15:00.0;128.3422;87.5961;68.0563;19.5399;180.6215
2017-04-03T15:00:00.0/2017-04-03T15:15:00.0;90.2878;55.4372;39.1250;16.3122;147.5444
2017-04-03T16:00:00.0/2017-04-03T16:15:00.0;48.0325;23.8509;13.6163;10.2346;96.2452
2017-04-03T17:00:00.0/2017-04-03T17:15:00.0;4.4919;1.1228;0.1184;1.0044;3.2991
2017-04-03T18:00:00.0/2017-04-03T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-03T19:00:00.0/2017-04-03T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-03T20:00:00.0/2017-04-03T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-03T21:00:00.0/2017-04-03T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-03T22:00:00.0/2017-04-03T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-03T23:00:00.0/2017-04-03T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-04T00:00:00.0/2017-04-04T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-04T01:00:00.0/2017-04-04T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-04T02:00:00.0/2017-04-04T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-04T03:00:00.0/2017-04-04T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-04T04:00:00.0/2017-04-04T04:15:00.0;10.4194;2.9762;0.5107;2.4655;13.5145
2017-04-04T05:00:00.0/2017-04-04T05:15:00.0;54.1236;28.2780;16.4214;11.8566;103.0534
2017-04-04T06:00:00.0/2017-04-04T06:15:00.0;96.1615;60.7233;43.1461;17.5772;152.7225
2017-04-04T07:00:00.0/2017-04-04T07:15:00.0;133.6729;92.0899;71.1362;20.9537;181.2013
2017-04-04T08:00:00.0/2017-04-04T08:15:00.0;164.1061;118.4185;95.4738;22.9447;198.1119
2017-04-04T09:00:00.0/2017-04-04T09:15:00.0;185.3923;137.2475;113.3360;23.9115;208.1773
2017-04-04T10:00:00.0/2017-04-04T10:15:00.0;196.0866;147.3028;123.4048;23.8980;214.3079
2017-04-04T11:00:00.0/2017-04-04T11:15:00.0;195.4663;147.4484;124.1990;23.2494;216.3670
2017-04-04T12:00:00.0/2017-04-04T12:15:00.0;183.5805;137.6122;115.4558;22.1564;214.1490
2017-04-04T13:00:00.0/2017-04-04T13:15:00.0;161.2464;118.2243;96.9056;21.3187;204.6245
2017-04-04T14:00:00.0/2017-04-04T14:15:00.0;129.9933;91.3177;71.8013;19.5164;188.0408
2017-04-04T15:00:00.0/2017-04-04T15:15:00.0;91.9588;59.3550;42.9475;16.4074;158.9211
2017-04-04T16:00:00.0/2017-04-04T16:15:00.0;49.7423;26.0937;14.9674;11.1263;102.1154
2017-04-04T17:00:00.0/2017-04-04T17:15:00.0;6.2278;1.6797;0.2152;1.4645;6.7200
2017-04-04T18:00:00.0/2017-04-04T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-04T19:00:00.0/2017-04-04T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-04T20:00:00.0/2017-04-04T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-04T21:00:00.0/2017-04-04T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-04T22:00:00.0/2017-04-04T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-04T23:00:00.0/2017-04-04T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-05T00:00:00.0/2017-04-05T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-05T01:00:00.0/2017-04-05T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-05T02:00:00.0/2017-04-05T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-05T03:00:00.0/2017-04-05T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-05T04:00:00.0/2017-04-05T04:15:00.0;12.5901;3.4950;0.5037;2.9913;12.4147
2017-04-05T05:00:00.0/2017-04-05T05:15:00.0;56.2376;28.0526;14.3581;13.6944;86.6316
2017-04-05T06:00:00.0/2017-04-05T06:15:00.0;98.2066;60.9179;40.6651;20.2528;140.8468
2017-04-05T07:00:00.0/2017-04-05T07:15:00.0;135.6416;93.1021;69.5590;23.5432;174.5045
2017-04-05T08:00:00.0/2017-04-05T08:15:00.0;165.9960;120.3242;95.6131;24.7111;196.0257
2017-04-05T09:00:00.0/2017-04-05T09:15:00.0;187.2065;139.8330;115.1173;24.7157;209.2806
2017-04-05T10:00:00.0/2017-04-05T10:15:00.0;197.8333;149.4311;123.6542;25.7769;212.7227
2017-04-05T11:00:00.0/2017-04-05T11:15:00.0;197.1583;149.0332;122.8573;26.1759;212.0699
2017-04-05T12:00:00.0/2017-04-05T12:15:00.0;185.2344;138.6838;112.9058;25.7780;207.4304
2017-04-05T13:00:00.0/2017-04-05T13:15:00.0;162.8813;119.4871;95.6115;23.8757;199.7517
2017-04-05T14:00:00.0/2017-04-05T14:15:00.0;131.6297;92.7565;71.6851;21.0714;185.2989
2017-04-05T15:00:00.0/2017-04-05T15:15:00.0;93.6170;60.9427;43.7676;17.1750;159.0067
2017-04-05T16:00:00.0/2017-04-05T16:15:00.0;51.4411;27.7048;16.1649;11.5399;106.6175
2017-04-05T17:00:00.0/2017-04-05T17:15:00.0;7.9832;2.2413;0.3103;1.9309;8.9199
2017-04-05T18:00:00.0/2017-04-05T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-05T19:00:00.0/2017-04-05T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-05T20:00:00.0/2017-04-05T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-05T21:00:00.0/2017-04-05T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-05T22:00:00.0/2017-04-05T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-05T23:00:00.0/2017-04-05T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-06T00:00:00.0/2017-04-06T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-06T01:00:00.0/2017-04-06T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-06T02:00:00.0/2017-04-06T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-06T03:00:00.0/2017-04-06T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-06T04:00:00.0/2017-04-06T04:15:00.0;14.7463;5.3012;1.8725;3.4287;41.0462
2017-04-06T05:00:00.0/2017-04-06T05:15:00.0;58.3352;34.4200;23.3985;11.0215;136.2082
2017-04-06T06:00:00.0/2017-04-06T06:15:00.0;100.2337;68.5307;53.1869;15.3438;180.4353
2017-04-06T07:00:00.0/2017-04-06T07:15:00.0;137.5910;100.8640;82.8854;17.9786;204.8898
2017-04-06T08:00:00.0/2017-04-06T08:15:00.0;167.8659;127.7555;108.1457;19.6098;219.1309
2017-04-06T09:00:00.0/2017-04-06T09:15:00.0;189.0004;146.7166;126.1485;20.5682;227.0285
2017-04-06T10:00:00.0/2017-04-06T10:15:00.0;199.5599;155.6255;134.3031;21.3224;228.9112
2017-04-06T11:00:00.0/2017-04-06T11:15:00.0;198.8310;154.4650;132.8762;21.5888;227.3035
2017-04-06T12:00:00.0/2017-04-06T12:15:00.0;186.8702;143.0792;121.3204;21.7588;220.8061
2017-04-06T13:00:00.0/2017-04-06T13:15:00.0;164.4996;121.1807;97.2111;23.9695;200.9700
2017-04-06T14:00:00.0/2017-04-06T14:15:00.0;133.2512;91.9887;68.0945;23.8942;173.7551
2017-04-06T15:00:00.0/2017-04-06T15:15:00.0;95.2622;58.4626;37.5526;20.9100;133.9753
2017-04-06T16:00:00.0/2017-04-06T16:15:00.0;53.1287;26.0925;12.7274;13.3651;81.1901
2017-04-06T17:00:00.0/2017-04-06T17:15:00.0;9.7291;2.5729;0.2852;2.2877;8.0108
2017-04-06T18:00:00.0/2017-04-06T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
